rootedtree_1.txt,50,0.07159852116624116,0.11935446400738367,0.08964497611941928,0.1553586480113386,0.0
rootedtree_2.txt,50,0.06294874634314031,0.10367387465865546,0.08151387019205031,0.10453572331197744,0.0
rootedtree_3.txt,50,0.011856181921691732,0.021081943090166196,0.015183130100008267,0.015657665376781496,0.32
rootedtree_4.txt,50,0.06045312825191675,0.10610374878732617,0.08391362977391985,0.42760393407690794,0.0
rootedtree_5.txt,50,0.06040565232326955,0.12754814796545322,0.08406737949715921,0.12344895813507636,0.02
rootedtree_6.txt,50,0.07375837916076837,0.10832152859208011,0.0897746416257574,0.1246244571947136,0.0
rootedtree_7.txt,50,0.00826104029340805,0.014319293033946166,0.010288997976881204,0.00925953644910908,0.84
rootedtree_8.txt,50,0.06507968643702297,0.14035396035746084,0.08593265589619997,0.6307115824506636,0.0
rootedtree_9.txt,50,0.05929465560203997,0.09951328559136416,0.0757785016982986,0.1086054946798436,0.0
rootedtree_10.txt,50,0.06601341801025346,0.11184799113977782,0.08655067236110824,0.12858802535620972,0.0
rootedtree_11.txt,50,0.0642889750984269,0.10926510171600033,0.08351225908892382,0.4759694281335631,0.0
rootedtree_12.txt,50,0.017436187631281005,0.03548926737650035,0.02316036395609855,0.0264340419418562,0.18
rootedtree_13.txt,50,0.072601054195522,0.11286722494227425,0.0902130073271024,0.1093191019902788,0.04
rootedtree_14.txt,50,0.04896590801826525,0.08501125170140916,0.06525811234306078,0.07582546819487496,0.12
rootedtree_15.txt,50,0.05037029787013464,0.13487372214779458,0.07701792639089317,0.08488748230359182,0.2
rootedtree_16.txt,50,0.06494950345738869,0.11541418155294718,0.08601982369721468,0.10844891144035684,0.02
rootedtree_17.txt,50,0.015766319200975456,0.029617692848220068,0.02091525513066693,0.02778154985097505,0.04
rootedtree_18.txt,50,0.062261732765850744,0.1120639602684591,0.08022741422014594,0.09955251560212793,0.04
rootedtree_19.txt,50,0.06511982129391537,0.10270832166445693,0.08508917835570033,0.3296678453881059,0.0
rootedtree_20.txt,50,0.011511900847086521,0.018787499373518105,0.015426352287301355,0.016201721596119423,0.3
rootedtree_21.txt,50,0.010954273708554303,0.019053008084317816,0.01324925717899031,0.012388187324707728,0.7
rootedtree_22.txt,50,0.01765227892203429,0.03472602782606599,0.022872338681894814,0.0286566453379599,0.14
rootedtree_23.txt,50,0.021399060013982858,0.049534383778002955,0.029587869921273425,0.030332929522011144,0.34
rootedtree_24.txt,50,0.06132426148453793,0.09824176946300843,0.07829717970008018,0.1353805058135114,0.0
rootedtree_25.txt,50,0.0106158523538464,0.01864845587152345,0.013324065927361455,0.01611408955891494,0.06
rootedtree_26.txt,50,0.009463012077572679,0.021025416577423406,0.01280413489435632,0.018518270829096146,0.04
rootedtree_27.txt,50,0.008723950245751429,0.014151021042842727,0.01114512399385255,0.012688278958841812,0.08
rootedtree_28.txt,50,0.05548359874735256,0.09490317128406861,0.07313650111419266,0.1171813947899852,0.0
rootedtree_29.txt,50,0.07728339340133583,0.11177447094222237,0.09075009871502282,0.1876438832982837,0.0
rootedtree_30.txt,50,0.06665697230439774,0.1226297388835034,0.0879675020774417,0.10788779772144029,0.04
rootedtree_31.txt,50,0.07426786378263683,0.11311424210536218,0.09378290403511359,0.17005799366466806,0.0
rootedtree_32.txt,50,0.06816646501431765,0.11298225483551742,0.08674746749964703,0.09790295844600391,0.14
rootedtree_33.txt,50,0.007303514104552648,0.0119183888776325,0.008617833794403831,0.00867507555624857,0.36
rootedtree_34.txt,50,0.009533673152120403,0.016645048525070642,0.011887643131616348,0.010650586644530939,0.7
rootedtree_35.txt,50,0.06729532345649432,0.09953905771761769,0.08560448077915316,0.3733776341078546,0.0
rootedtree_36.txt,50,0.06496351320463484,0.12885744536923113,0.09415388909335948,0.10273189901940923,0.22
rootedtree_37.txt,50,0.07302669698678009,0.10727663507356794,0.09113467166571153,0.21282043436908368,0.0
rootedtree_38.txt,50,0.010085582087203272,0.016517991989819934,0.012953020288135053,0.014899639974949724,0.1
rootedtree_39.txt,50,0.06822368615668119,0.12320873079710018,0.08449881583157107,0.09755419300715924,0.16
rootedtree_40.txt,50,0.07075508908142616,0.11664278750462048,0.0892090328807311,0.1453601096316418,0.0
rootedtree_41.txt,50,0.06849787637788686,0.1086190534796174,0.08677410038672317,0.10988344393167182,0.0
rootedtree_42.txt,50,0.06705307885568983,0.12230364420905132,0.0848073220690657,0.1189280974250525,0.02
rootedtree_43.txt,50,0.008186752748036668,0.014005649814803237,0.010724750120411497,0.010790512449459617,0.42
rootedtree_44.txt,50,0.06986103671068775,0.11201516099294644,0.08877749790213621,0.20209344137569749,0.0
rootedtree_45.txt,50,0.0727457090736776,0.10985477662339209,0.08613218226345987,0.27324264642856066,0.0
rootedtree_46.txt,50,0.0727811666081374,0.10383005898024203,0.08762314183925643,0.17083187952208623,0.0
rootedtree_47.txt,50,0.06684071518874758,0.1179090927289492,0.08876376368902587,0.11646875281588055,0.02
